item_id,Price,Name,Shopname,commentNum,start_time,end_time
68699879685,1778.00,【二手9成新】7Plus Apple iPhone7Plus 7P 二手 国行 磨砂黑 128G  全网通,远洋二手商品专营店,500+,2020-07-27 16:05:49,2020-07-27 16:05:49
69193289422,2399.00,【二手9成新】8Plus Apple iPhone 8Plus 8P 二手 深空灰 64G 全网通,远洋二手商品专营店,100+,2020-07-27 16:05:50,2020-07-27 16:05:50
66200143117,1028.00,【二手9成新】Apple iPhone6 Plus 6plus  二手 国行 5.5英寸 金色 64G 全网通,星际二手商品专营店,3500+,2020-07-27 16:05:50,2020-07-27 16:05:50
69061522886,3588.00,Apple  iPhone8 Plus  全网通 深空灰 公开(128G)标配,新松联手机旗舰店,1.2万+,2020-07-27 16:05:50,2020-07-27 16:05:50
58665864394,3399.00,【二手9成新】XR  Apple iPhone X xr  国行全网通 二手 双卡双待 黑色 128G 全网通,好机汇二手商品旗舰店,3600+,2020-07-27 16:05:51,2020-07-27 16:05:51
56652144235,4998.00,【现货速发-国行正品】Apple iPhone 11 11 全网通4G 紫色 128GB,头号卖家旗舰店,6900+,2020-07-27 16:05:51,2020-07-27 16:05:51
70494296042,5399.00,Apple  iPhone 11  黑色 128GB,昊辰手机配件专营店,8,2020-07-27 16:05:51,2020-07-27 16:05:51
65996992071,6699.00,Apple  iPhone 11Pro 全网通 金色 64G 官方标配,千机网旗舰店,50+,2020-07-27 16:05:52,2020-07-27 16:05:52
71226658750,4533.00,Apple iPhone 11  11 128G 国行 全网通 插卡即用 双卡双待 绿色,质臻二手手机质检小店,0,2020-07-27 16:05:52,2020-07-27 16:05:52
69172711466,3049.00,【二手9成新】x Apple iPhone x 二手 全面屏 面容识别 银色 64G 全网通,远洋二手商品专营店,600+,2020-07-27 16:05:53,2020-07-27 16:05:53
26850031494,2890.00,【二手9成新】Apple iPhone X x 全面屏 面容识别 国行 全网通 二手 深空灰 64G 全网通,鸿兴优品二手手机专营店,7700+,2020-07-27 16:05:54,2020-07-27 16:05:54
56683185685,4338.00,Apple 【国行正品】 iPhone XR  黑色 128GB,淘金手机旗舰店,1400+,2020-07-27 16:05:54,2020-07-27 16:05:54
24692530827,1249.00,【二手9成新】Apple iPhone 7 7 二手 黑色 128G 全网通,海之博优品二手商品专营店,5400+,2020-07-27 16:05:54,2020-07-27 16:05:54
57800388970,4878.00,Apple  iPhone 11  白色 全网通128G,新松联手机旗舰店,3.9万+,2020-07-27 16:05:55,2020-07-27 16:05:55
61576736103,1249.00,【二手9成新】Apple iPhone7 7 二手 磨砂黑色 128G 全网通,东东二手商品专营店,600+,2020-07-27 16:05:55,2020-07-27 16:05:55
68206731153,3549.00,咨询客服领优惠券【二手95新】Apple iPhoneXR XR 二手  黑色 128G 全网通,焕新二手商品专营店,700+,2020-07-27 16:05:55,2020-07-27 16:05:55
68444224434,3488.00,Apple iPhone SE (A2298) 移动联通电信全网通4G 白色 128G,OKSJ手机旗舰店,10+,2020-07-27 16:05:55,2020-07-27 16:05:55
67605065611,3168.00,【12期免息】 iPhone SE   黑色 (64GB)6期免息,淘金手机旗舰店,60+,2020-07-27 16:05:56,2020-07-27 16:05:56
70042216567,738.00,【二手9成新】6 Apple iPhone6 二手  金色 64G 全网通,缘翼优品二手商品专营店,200+,2020-07-27 16:05:56,2020-07-27 16:05:56
63984168633,4599.00,Apple  iPhone XR 【白条分期6期免息0首付】移动联通电信4G 双卡双待 白色 白条分期6期免息128GB,豫穆手机专营店,200+,2020-07-27 16:05:56,2020-07-27 16:05:56
